0343,0343SANTASI,KUMASI METRO,MTN,959.2,0.00000377,,0.08,1830,0.00000377,,0.06,2163,0.00019872,,0.01,956.2,0.00000381,,0.08,1827,0.00000404,,0.06,2163,0.00000121,,0.03,952.7,0.00000328,,0.08,1821,0.00000138,,0.03,2163,3.3669E-07,,0.01
0344,0344WES_NHYIASO,KUMASI METRO,MTN,954.7,0.00096415,,1.4,1821,0.00011652,,0.35,2121,0.0002693,,0.52,954.7,0.00052244,,1.04,1821,0.00012789,,0.37,2163,0.0002469,,0.49,954.7,0.00014398,,0.54,1824,0.00018815,,0.45,2162,0.00019224,,0.44
     0345,0345MANHYIA_2,KUMASI METRO,MTN,958.7,0.00131,,1.65,952.2,0.00089437,,1.36,956.2,0.0000879,,0.42,1821,0.00095985,,1.02,1829,0.0005045,,0.74,1821,0.00016121,,0.42,2163,0.00008922,,0.3,2162,0.00004057,,0.2,2163,0.00003914,,0.19
346,0346DABINE,KUMASI METRO,MTN,956.2,0.00050629,,1.02,1827,0.00012928,,0.37,2163,0.00038586,,0.62,956.7,0.00112,,1.53,1823,0.00015561,,0.41,2162,0.00023632,,0.48,952.7,0.00177,,1.92,1824,0.0001257,,0.37,2162,0.00005302,,0.23
348,0348ASOKWA_2,KUMASI METRO,MTN,958.7,0.0025,,2.28,1823,0.00089743,,0.99,2162,0.0001577,,0.39,952.2,0.00097681,,1.42,1826,0.00030809,,0.57,2163,0.00012856,,0.36,925.2,0.00031351,,0.82,1826,0.00037425,,0.63,2162,0.00006615,,0.25
349,0349ATONSU_2,Kumasi metro,MTN,945.7,0.00044738,,0.97,952.7,0.00444,,3.04,952.7,0.00022366,,0.68,1832,0.00030597,,0.57,1823,0.00133,,3.04,1823,0.00008896,,0.31,2123,0.00045455,,0.67,2163,0.00017412,,0.41,2123,0.00004581,,0.21
350,0350ATONSU_1,Kumasi metro,MTN,948.7,0.00483,,3.18,943.7,0.00188,,1.99,946.2,0.00162,,1.85,1821,0.00032264,,0.66,1821,0.00013158,,0.37,1827,0.00021266,,0.48,2123,0.00047759,,0.69,2122,0.00036715,,0.6,2122,0.0003384,,0.58
351,0351GYINYASI,Kumasi metro,MTN,946.2,0.00162,,1.85,943.7,0.00188,,1.99,948.7,0.00483,,3.18,1827,0.00021266,,0.48,1821,0.00013158,,0.37,1821,0.00032264,,0.66,2122,0.0003384,,0.58,2122,0.00036715,,0.6,2123,0.00047059,,0.69
353,0353AYIDUASI,Kumasi metro,MTN,958.2,0.00026109,,0.73,952.7,0.00184,,1.96,955.7,0.00124,,1.61,1823,0.00003851,,0.2,1826,0.00095763,,1.02,1821,0.00125,,1.17,2127,0.00000881,,0.09,2163,0.00092845,,0.96,2163,0.00050016,,0.71
354,0354KNUST,KUMASI METRO,mtn,953.7,0.0011,,0.51,956.2,1.11/1000,,1.52,956.2,0.00152,,1.78,1827,0.23776,,0.5,1851,0.00010926,,0.34,1851,0.00018355,,0.44,2168,0.00020207,,0.45,2122,0.00017558,,0.42,2123,0.00038903,,0.62
355,0355FUMESUA,KUMASI METRO,MTN,936.2,0.00006207,,0.36,1844,0.00006016,,0.25,2122,0.00000676,,0.08,936.2,0.00027771,,0.76,1844,0.00003514,,0.19,2127,0.00000161,,0.04,938.2,0.00024655,,0.72,1844,0.00008439,,0.3,2123,0.00001751,,0.13
356,0356DABAIN_2,KUMASI METRO,MTN,953.2,0.00057766,,1.09,1851,0.00026825,,0.53,2163,0.00015991,,0.36,953.2,0.00072961,,1.23,1833,0.00169,,1.35,2163,0.0001238,,0.35,953.2,0.00051296,,0.35,1823,0.00021794,,0.48,2162,0.00037741,,
361,0361EMENA,Kumasi metro,MTN,952.2,0.00053592,,1.05,952.2,0.00105,,1.48,952.7,0.00007047,,1.21,1824,0.00008417,,0.03,1823,0.00011386,,0.35,1823,0.00002996,,0.18,2163,0.00009428,,0.3,2163,0.00003969,,0.2,2162,0.0000744,,0.27
363,0363ATONSU_3,KUMASI METRO,MTN,952.2,0.00026921,,0.75,1823,0.00013384,,0.38,2162,0.00005853,,0.24,952.7,0.00018805,,0.62,1827,0.00020934,,0.47,2163,0.00006725,,0.26,955.7,0.0003493,,0.85,1821,0.00048426,,0.72,2163,0.00017001,,0.41
364,0364KASSE_2,Kumasi metro,MTN,953.7,0.00141,,1.72,953.7,0.00187,,1.98,953.7,0.00102,,1.46,1854,0.00000336,,0.06,1854,0.00000451,,0.06,1856,8.20/1000000,,0.09,2162,0.00005493,,0.23,2163,0.00012108,,0.35,2163,0.21581,,0.46
365,0365GYINASI_2,KUMASI METRO,MTN,953.2,0.00072667,,1.23,1821,0.00087792,,0.98,2162,0.00021436,,0.46,953.2,0.00148,,1.76,1821,0.00018516,,0.45,2163,0.00025517,,0.5,955.2,0.00162,,1.84,1821,0.00053332,,0.76,2163,0.0001376,,0.37
366,0366AHINSAN_2,KUMASI METRO,MTN,927.2,0.00112,,1.55,1823,0.00113,,1.11,2162,0.00039873,,0.63,952.7,0.00119,,1.58,1823,0.00055324,,0.77,2163,0.00017926,,0.42,952.7,0.00247,,2.27,1823,0.37535,,0.64,2162,0.00008361,,0.29
341,0366AHINSAN_2,KUMASI METRO,MTN,939.8,1.6027E-07,,0.01,1840,6.2452E-07,,0.02,2139,0.00000271,,0.05,939.8,0.00010681,,0.01,1840,0.00015285,,0.01,2144,2.578E-08,,0,939.8,2.0431E-07,,0.01,1840,3.2928E-07,,0.01,2139,0.0000011,,0.03
0367,0367KENTINKRONO,KUMASI METRO,MTN,954.2,0.0012,,1.61,954.2,0.0004154,,0.95,954.2,0.00059959,,1.11,1821,0.00004411,,0.24,2163,0.00007782,,0.28,2162,0.00007098,,0.26,2163,0.00008749,,0.29,1821,0.00009755,,0.26,1823,0.00006849,,0.27
0380,0380BEKWAI_RBT,KUMASI METRO,MTN,951.2,0.00086375,,1.34,954.2,0.00014,,0.54,952.7,0.00141,,0.71,1823,0.00046556,,0.74,1823,0.00014213,,0.39,1821,0.00034185,,0.61,2163,0.00046556,,0.21,2163,0.00001998,,0.14,2122,0.00012234,,0.35
0381,0381APRIE,KUMASI METRO,Mtn,943.7,0.00017541,,0.6,949.7,0.00039084,,0.9,946.7,0.0001607,,0.58,1821,0.00023185,,0.5,1821,0.00013333,,0.38,1821,0.00015097,,0.4,2123,0.00027729,,0.52,2120,0.00026442,,0.51,2123,0.00012141,,0.35
0382,0382ADIEMBRA,KUMASI METRO,mtn,927.2,0.00002346,,0.22,930.7,0.00005707,,0.34,927.2,0.00030668,,0.81,1853,0.00001741,,0.13,1812,0.0000356,,0.19,1853,0.00019849,,0.44,2122,0.00000161,,0.04,2127,0.00000689,,0.81,2138,0.00004409,,0.21
0383,0383NYIAESO,KUMASI METRO,Mtn,953.7,0.00091871,,1.38,954.2,0.00073731,,1.24,954.2,0.00090152,,1.37,1851,0.00055091,,0.02,1853,0.00029995,,0.01,1855,2.5572E-07,,0.01,2148,0.00000141,,0.03,2147,7.069E-08,,0.02,2147,9.1891E-07,,0.02
0384,0384DADIESOABA,KUMASI METRO,MTN,952.2,0.00385,,2.84,952.2,0.00082468,,1.31,957.2,0.00028222,,0.55,1827,0.00014441,,0.39,1821,0.00016513,,0.42,1821,0.00028222,,0.55,2162,0.00032926,,0.57,2162,0.00015886,,0.4,2163,0.00033585,,0.58
385,0385KENTKRONO_2,KUMASI METRO,MTN,954.7,0.0008912,,1.36,954.7,0.00116,,1.55,954.7,0.00152,,1.78,1821,0.0002576,,0.53,1826,0.00044113,,0.69,1823,0.00052922,,0.76,2163,0.00041424,,0.64,2162,0.0001986,,0.44,2163,0.00015373,,0.39
386,0386ADUM_2,KUMASI METRO,MTN,955.2,0.00032356,,0.82,1823,0.00074271,,0.9,2163,0.0001228,,0.35,957.8,0.00047932,,0.87,1822,0.00051321,,0.63,2165,0.00006768,,0.45,952.7,0.00029371,,0.39,1824,0.00040836,,0.09,2164,0.00012347,,0.12
0387,0387AMAKOM,KUMASI METRO,MTN,953.7,0.00049517,,0.99,953.2,0.00239,,2.23,952.7,0.00000122,,1.59,1821,0.00012103,,0.36,1821,0.00021226,,0.48,1823,0.00024756,,0.52,2162,0.00013737,,0.31,2138,0.00007495,,0.27,2139,0.00008973,,0.3
388,0388ANLOGA_AR,KUMASI METRO,MTN,931.7,0.0065082,,1.17,1823,0.0002389,,0.51,2163,0.0016806,,0.41,953.7,0.0069318,,1.2,1823,0.00021051,,0.47,2163,0.00010843,,0.33,952.7,0.0096509,,1.42,1823,0.0068059,,0.86,2163,0.0011734,,0.34
389,0389OLD_AHINSAN,Kumasi metro,MTN,953.7,0.00185,,1.96,958.7,0.00087513,,1.35,955.2,0.00492,,3.2,1851,0.00000627,,0.08,1853,0.0000205,,0.14,1853,0.0000288,,0.42,2163,0.00007356,,0.27,2163,0.00019114,,0.43,2162,0.00003731,,0.04
0390,0390OFORIKROM_3,KUMASI METRO,MTN,957.2,0.00073352,,1.23,956.2,0.00113,,1.54,955.2,0.00000233,,2.2,1827,0.00098833,,1.09,1827,0.00055723,,0.82,1827,0.00033341,,0.6,2163,0.00029256,,0.54,2163,0.00035604,,0.6,2162,0.00027716,,0.52
0392,0392MANHYIA_3,KUMASI METRO,MTN,952.2,0.00095732,,1.41,957.2,0.00071211,,1.22,954.7,0.00092182,,1.38,1829,0.0006662,,0.85,1829,0.00041112,,0.66,1829,0.00047044,,0.71,2163,0.00015042,,0.39,2163,0.00007071,,0.26,2163,0.00015626,,0.39
0394,0394ASHTOWN,KUMASI METRO,MTN,926.2,0.0004142,,0.93,954.2,0.00024767,,0.71,956.7,0.00038095,,0.89,1821,0.00023673,,0.5,1856,0.00014657,,3.39,1826,0.00025411,,0.52,2163,0.00098742,,0.99,2163,0.00098742,,0.54,2162,0.00006506,,0.25
0396,0396YELEWA,KUMASI METRO,MTN,928.2,0.00151,,1.8,930.7,0.00086719,,1.36,953.2,0.00149,,1.76,1829,0.00092983,,1,1821,0.0005771,,0.79,1824,0.00081605,,0.94,2147,0.00015832,,0.4,2163,0.00007504,,0.27,2163,0.00013465,,0.36
397,0397ADUM_3,KUMASI METRO,MTN,952.7,0.00059588,,1.11,1824,0.00015354,,0.4,2169,0.0001085,,0.39,953.7,0.00006008,,0.35,1823,0.00122232,,0.36,2168,0.00002945,,0.17,953.7,0.00015495,,0.56,1829,0.00004022,,0.2,2166,0.00005424,,0.23
399,0399DABINE_3,KUMASI METRO,MTN,952.2,0.00045258,,0.97,1844,1.9068E-07,,0.01,2162,0.00016791,,0.41,955.2,0.00103,,1.47,1854,4.4341E-07,,0.02,2162,0.00022545,,0.47,955.2,0.00053006,,1.05,1844,1.9175E-07,,0.01,2163,0.00004524,,0.21
0399,0399DABINE_3,KUMASI METRO,mtn,952.2,0.00045258,,0.97,955.2,0.00102,,1.47,955.2,0.00053006,,1.05,1844,1.9068E-07,,0.01,1854,4.4341E-07,,0.02,1844,1.9175E-07,,,,,,,,,,,,,,
0406,0406KWADASO_4,KUMASI METRO,MTN,955.2,0.00876,,4.28,956.2,0.00482,,3.17,956.2,0.00853,,4.22,1821,0.00106,,1.07,1821,0.00041853,,0.67,1821,0.000816.44,,0.94,2147,0.732291,,0.86,2163,0.00002925,,0.17,2147,0.00019829,,0.44
411,0411AHODWO,KUMASI METRO,MTN,952.7,0.00206,,2.07,1823,0.00052615,,0.75,2162,0.00008095,,0.28,952.7,0.0018,,1.95,1823,0.00016419,,0.43,2162,0.00015461,,0.32,926.2,0.00188,,1.98,1827,0.00031175,,0.58,2163,0.00021307,,0.48
412,0412KOTEI,Kumasi metro,mtn,952.7,0.00093592,,1.39,954.7,0.00050507,,1.02,954.7,0.00079898,,1.24,1833,0.00018374,,0.44,1833,131.71/1000000,,0.37,1833,0.00013279,,0.37,2162,0.00011442,,0.34,2163,0.00008825,,0.29,2162,0.00008542,,0.29
0413,0413NHYIAESO_2,KUMASI METRO,MTN,935.2,0.00056567,,1.09,952.7,0.00144,,1.73,932.2,0.00041916,,0.94,1821,0.00012656,,0.37,1821,0.00045864,,0.26,1821,0.0000635,,0.26,2128,0.0000722,,0.27,2127,0.00007183,,0.26,2128,0.00078019,,0.88
414,0414KAASE_3,Kumasi metro,MTN,953.2,0.0003623,,0.87,953.2,0.00186,,1.74,953.7,0.0006203,,1.13,1823,0.00060296,,0.81,1823,0.00050622,,0.74,1823,0.00031649,,0.58,2163,0.00009019,,0.3,2162,0.00017235,,0.41,2162,0.000223,,0.47
0415,0415ALLABAR,KUMASI METRO,MTN,926.7,0.00058441,,1.12,1853,0.00008193,,0.29,2128,0.00002396,,0.15,926.7,0.0005307,,1.05,1829,0.000097755,,1.03,2163,0.00012221,,0.35,955.7,0.00046772,,0.98,1826,0.00035737,,0.62,2128,0.00008864,,0.29
0418,0418ADIEBEBA,KUMASI METRO,MTN,955.7,0.00041837,,0.93,959.2,0.00824,,4.13,954.2,0.00014373,,0.54,1830,0.00055216,,0.77,1821,0.00022625,,0.49,1820,0.0001396,,0.39,2163,0.0001338,,0.77,2162,0.00003353,,0.18,2162,0.00007291,,0.27
0419,0419ASEBI,KUMASI METRO,MTN,931.7,0.00084909,,1.34,1823,0.00051588,,0.75,2122,0.00005694,,0.24,9547,0.00057412,,1.09,1823,0.00019561,,0.46,2122,0.00002892,,0.17,931.7,0.00065047,,1.16,1824,0.00034031,,0.6,2122,0.00005204,,0.23
0421,0421CULTUR_CNTR,KUMASI METRO,MTN,952.2,0.00050455,,1.02,952.2,0.00032045,,0.81,952.2,0.00053921,,1.06,1824,0.00053681,,0.76,1821,0.00038381,,0.64,1821,0.00042989,,0.68,2163,0.00009265,,0.18,2163,0.00015116,,0.39,2163,0.00015461,,0.39
422,0422LIMEX_QUARY,Kumasi metro,MTN,954.7,0.0105,,1.48,952.7,0.00093558,,1.39,952.7,0.00070338,,1.21,1823,0.00023907,,0.51,1821,0.00041833,,0.67,1821,0.00079985,,0.93,2163,0.0001504,,0.39,2163,0.00018978,,0.43,2162,0.00009191,,0.3
0425,0425AKROM,KUMASI METRO,MTN,953.7,0.00096875,,1.42,953.7,0.00053961,,1.07,931.7,0.00041687,,0.94,1851,0.00021189,,0.48,1824,0.00031873,,0.59,1823,0.00018766,,0.45,2128,0.00024052,,0.49,2162,0.00005327,,0.23,2128,0.0024829,,0.5
428,0428GYINYASI_3,Kumasi metro,MTN,952.7,0.00138,,1.96,952.7,0.00078024,,1.27,952.7,0.0006999,,1.2,1823,0.0003492,,0.61,1823,0.00021184,,0.48,1823,0.00018071,,0.41,2163,0.00007967,,0.28,2168,0.00008625,,0.29,2169,0.00020409,,0.45
429,0429PARKOSO,KUMASI METRO,MTN,92.7,0.00014974,,0.56,1851,0.0019505,,0.45,2162,0.0021624,,0.47,926.7,0.016165,,0.58,1820,0.0016773,,0.42,2162,0.0008149,,0.28,962.7,0.0016231,,0.59,1823,0.0026185,,0.53,2162,0.0008866,,0.29
430,0430ODUOM,KUMASI METRO,MTN,925.2,0.00002184,,0.22,1821,0.00002661,,0.61,2123,0.00010078,,0.31,936.2,0.00002713,,0.14,1821,0.00001834,,0.14,2162,0.00000337,,0.05,957.7,0.00063142,,1.14,1827,0.00002986,,0.18,2163,0.00002941,,0.17
431,0431FUMESUA_2,KUMASI METRO,MTN,953.7,0.00023196,,0.69,1823,0.0008673,,0.3,2163,0.0040955,,0.64,959.2,0.000773,,0.4,1823,0.00002998,,0.18,2163,0.00000464,,0.06,952.7,0.0047327,,0.99,182,0.00011431,,0.35,2163,0.00008883,,0.29
0439,0439ABOABO_3,KUMASI METRO,MTN,956.7,0.00173,,1.89,953.7,0.00221,,2.15,953.7,0.00118,,1.57,1827,0.00027307,,0.55,1853,0.00101,,1.04,1827,0.00145,,1.26,2163,0.00034186,,0.58,2163,0.00026994,,0.52,2163,0.00009559,,0.31
0440,0440ATONSO_4,KUMASI METRO,MTN,954.7,0.00165,,1.85,1823,0.00014635,,0.4,2136,0.0000013,,0.03,954.7,0.00335,,2.64,1829,0.00030959,,0.58,2123,4.2802E-07,,0.02,925.7,1.58/1000,,1.82,1829,0.00023369,,0.5,2123,5.1019E-07,,0.02
0442,0442ADUM_4,KUMASI METRO,mtn,954.2,0.00014065,,0.54,954.2,0.00037237,,0.88,952.7,0.00026713,,0.97,1823,0.00006352,,0.26,1821,0.00006317,,0.61,1822,0.00000101,,0.09,2127,1.64/1000000,,0.04,2125,0.00000113,,0.05,2124,9.4812E-07,,0.06
0443,0443KEJETIA_2,KUMASI METRO,MTN,952.2,0.00284,,,1823,0.00299,,,2122,0.00052975,,,,,,,,,,,,,,,,,,,,,,,,,,
0444,0444AYIGYA_2,KUMASI METRO,MTN,957.7,0.00159,,1.82,952.7,0.00098732,,1.43,952.2,0.00018492,,0.62,1827,0.00050157,,0.73,1829,0.00054896,,0.77,1821,0.00023664,,0.5,2128,0.00019792,,0.47,2127,0.00030487,,0.55,2127,0.00058747,,0.77
445,0445KAASE_4,Kumasi metro,MTN,959.2,0.00027249,,0.75,953.2,0.00032757,,0.82,954.2,0.0005827,,1.1,1821,0.00006202,,0.26,1823,0.00011173,,0.34,1821,130.36/1000000,,0.37,2162,0.00005192,,0.22,2163,0.00002554,,0.16,2123,0.00004475,,0.21
0446,0446TUC_KSI,KUMASI METRO,MTN,927.7,0.00255,,2.34,1853,0.00048212,,0.72,2122,0.00037022,,0.61,958.2,0.00115,,1.54,1853,0.00027994,,0.54,2123,0.00079874,,0.89,953.2,0.00119,,1.57,1853,0.00053278,,0.75,2122,0.00025331,,0.5
447,0447ANYINAM_AR,KUMASI METRO,MTN,944.7,0.00045221,,0.97,1821,0.00020065,,0.46,2163,0.0002305,,0.48,952.2,0.00067462,,1.18,1821,0.00037138,,0.63,2162,0.00012841,,0.4,955.2,0.00071921,,1.22,1856,0.00022735,,0.49,2163,0.0000899,,0.3
0488,0448ABUAKWA_2,KUMASI METRO,MTN,927.2,0.00079543,,1.28,932.2,0.00044353,,0.97,953.7,0.00040141,,0.91,1823,0.00004184,,0.21,1823,0.0000685,,0.27,1823,0.00013024,,0.37,2128,0.00006906,,0.26,2128,0.00008037,,0.28,2127,0.0001354,,0.37
0449,0449BANTAMA,KUMASI METRO,Mtn,954.7,0.00122,,1.59,955.2,0.0000885,,1.35,959.2,0.00031425,,0.8,1827,0.0000931,,0.31,1826,0.00008386,,0.3,1826,0.00017505,,0.43,2162,0.00001769,,0.13,2162,0.00009889,,0.31,2147,0.00003907,,0.19
452,0452SOKOBAN,Kumasi metro,MTN,957.2,0.00036048,,0.86,958.7,0.00064165,,1.15,954.2,0.00072932,,1.23,1823,0.0000693,,0.27,1821,0.00017072,,0.43,1821,0.00005629,,0.24,2128,0.00003136,,0.17,2127,0.00001633,,0.12,2127,0.00028692,,0.53
0452,0452SOKOBAN,KUMASI METRO,MTN,932.2,0.00074532,,,954.2,,,,921.6,,,,1820,0.0000629,,,1830,,,,1865,,,,2126,0.0001012,,,2131,,,,2164,,,
458,0458KNUST_AYGYA,KUMASI METRO,MTN,953.2,0.00078494,,1.28,953.2,0.00000141,,1.72,952.7,0.00000159,,0.82,2163,0.0012888,,0.36,2162,0.0047081,,0.69,1823,0.0006319,,0.26,1823,114.84,,0.35,1823,0.00035067,,0.64,1823,0.00011485,,0.35
0459,0459SANTASI_2,KUMASI METRO,MTN/VODAFONE,950.1,0.00030095,,0.79,1829,0.00006132,,0.25,2122,0.00016282,,0.4,951.7,0.00040349,,0.91,1826,0.00004455,,0.22,2122,0.00010819,,0.33,944.7,0.00023854,,0.7,1826,0.00020578,,0.47,2123,0.00040472,,0.64
0466,0466BREMANG,KUMASI METRO,MTN,953.7,0.00099375,,1.44,953.7,0.00122,,1.59,953.7,0.000564.86,,1.08,1821,0.00011384,,0.35,1854,0.00015397,,0.4,1854,0.00012057,,0.36,2163,0.00016221,,0.4,2162,0.00009703,,0.31,2162,0.00017055,,0.41
467,0467DICHEMSO_2,Kumasi metro,MTN,953.7,0.00117,,1.56,956.21,0.00173,,1.9,953.2,0.00137,,1.61,1824,48.10/1000000,,0.22,1824,0.00010086,,0.33,1824,0.00012231,,0.36,2163,0.00004965,,0.22,2163,0.00010595,,0.32,2163,0.00011413,,0.33
471,0471SANTASI_RBT,Kumasi metro,MTN,927.2,0.0005089,,1.02,956.2,0.00141,,1.71,954.2,0.0011,,1.52,1829,0.00010653,,0.34,1844,0.00030945,,0.58,1823,0.00005004,,0.23,2162,0.00011275,,0.35,2163,0.00013123,,0.36,2163,0.00015927,,0.4
478,0478KTI,KUMASI METRO,MTN,954.7,0.00041091,,0.92,954.7,0.00060214,,0.5,955.2,0.00036381,,0.87,2162,0.00022721,,0.47,2162,0.00017247,,0.41,2162,0.00019663,,0.44,1826,0.0004264,,0.68,1821,0.00023313,,0.5,1826,0.00022281,,0.49
0479,0479DECABIN,KUMASI METRO,MTN,955.2,0.00248,,2.27,958.2,0.00177,,1.19,954.2,0.00117,,1.56,1808,0.00000171,,0.04,1851,0.00000921,,0.09,1811,0.00000959,,0.1,2122,0.001705,,0.41,2163,0.0000186,,0.28,2162,0.00026562,,0.51
480,0480OFICERS_MES,Kumasi metro,MTN,953.7,0.00091841,,1.38,952.7,0.00024,,0.7,952.7,0.00035089,,0.85,1853,4.7011E-07,,0.02,1824,6.2941E-07,,0.02,1821,6.6484E-07,,0.02,2163,0.00006931,,0.26,2162,0.00008765,,0.29,2163,0.00007501,,0.27
482,0482AYIDUASE_3,Kumasi metro,MTN,955.2,0.00128,,1.63,954.7,0.00027683,,0.76,952.2,0.00318,,2.57,1853,0.00019366,,0.45,1853,0.00008223,,0.29,1823,0.00019919,,0.46,2162,0.00062475,,0.83,2127,0.00010045,,0.31,2169,0.00033245,,0.61
485,0485DEDUAKO,Kumasi metro,MTN,954.2,0.85391,,1.33,954.2,0.00016687,,0.59,925.7,0.00065687,,1.16,1853,0.00007587,,0.28,1854,0.00001983,,0.14,1854,0.00007163,,0.27,2123,0.00001814,,0.13,2123,0.00001452,,0.14,2123,0.0000322,,0.18
CS4498/1261,0489AMPABAMI,KUMASI METRO,MTN,933.7,0.0000303,,0.25,1811,0.00005451,,0.24,2127,0.00008387,,0.29,934.7,0.00006214,,0.36,1811,0.00001272,,0.11,2128,0.00004046,,0.2,934.2,0.00002332,,0.22,1827,0.0000117,,0.11,2127,0.0002746,,0.16
0491,0491KATH_HOSPTL,KUMASI METRO,MTN,953.2,0.00088737,,1.36,1827,0.00000248,,0.05,2122,0.00000562,,0.07,,,,,,,,,,,,,,,,,,,,,,,,
0425,0495ASKWA_POLIC,KUMASI METRO,MTN,950.2,0.00045863,,0.98,945.2,0.00027529,,0.76,948.2,0.00006619,,0.25,1821,0.00006686,,0.27,1821,0.00007294,,0.28,1826,0.00005186,,0.23,2163,0.000018717,,0.43,2122,0.00029344,,0.54,2163,0.00005342,,0.23
CS0528/AR0688,0688BEKWAI,KUMASI METRO,MTN,931.7,580.22,,,953.7,,,,959.7,,,,1805,44.24,,,1821,,,,1844,,,,2123,325.07,,,2163,,,,,,,
977,0977KROMUSE,KUMASI METRO,MTN,939.8,2.522E-07,,0.02,1840,8.319E-07,,0.03,2139,3.786E-07,,0.01,939.8,1.6005E-07,,0.02,1840,2.4402E-07,,0.01,2139,2.6745E-07,,0.01,939.8,1.8501E-07,,0.02,1840,4.0816E-07,,0.02,2139,4.0688E-07,,0.02
1302,1302KROMUSE_2,KUMASI METRO,MTN,958.2,0.00000312,,1.15,1856,0.000043,,0.21,2138,0.00000312,,0.05,955.2,0.00031306,,0.8,1856,0.00007008,,0.27,2138,0.00000204,,0.04,955.2,0.00000134,,1.67,1856,0.00001658,,0.13,2136,0.0000045,,0.06
1312,1312AYIGYA_3,KUMASI METRO,MTN,957.7,0.00065315,,1.16,1823,0.00006907,,0.27,2162,0.00017298,,0.41,953.7,0.00043167,,0.94,1821,0.00011835,,0.35,2163,0.00016085,,0.4,953.7,0.0002673,,0.74,1851,0.00005162,,0.23,2162,0.00025028,,0.5
1312,1312AYIGYA_3,KUMASI METRO,MTN,957.7,0.00065315,,1.16,953.7,0.00043167,,0.94,953.7,0.0002673,,0.74,1823,0.00006907,,0.27,1821,0.00011835,,0.35,1851,0.00005162,,0.23,2162,0.00025028,,0.5,2162,0.00017298,,0.41,2163,0.00016085,,0.4
1314,1314ANWOMASO_2,KUMASI METRO,MTN,954.7,0.00036609,,0.87,1853,0.00008738,,0.3,2136,0.0000179,,0.13,925.7,0.00046601,,1,1853,0.00000666,,0.08,2123,0.00016573,,0.4,932.2,0.00024101,,0.61,1851,0.00006709,,0.41,2123,0.00016034,,0.4
1322,1322AMPATIA,KUMASI METRO,MTN,958.2,0.00031643,,0.81,1827,3.3244E-07,,0.01,2122,1.7073E-07,,0.01,953.7,0.00071552,,1.22,1829,3.3761E-07,,0.01,2122,3.0584E-07,,0.01,944.2,0.00186,,1.86,1834,3.2838E-07,,0.01,2122,2.0327E-07,,0.01
1323,1323PATASI,KUMASI METRO,MTN,954.7,0.00030631,,0.79,1829,0.0005073,,0.75,2163,0.00044946,,0.67,2957.2,0.00082841,,1.31,1824,0.00018093,,0.44,2164,0.00032512,,0.67,953.2,0.00137,,1.69,1827,0.00009163,,0.31,2162,0.00017793,,0.42
1324,1324WOODVILLAGE,KUMASI METRO,MTN,956.2,0.00032226,,0.81,1853,0.00000181,,0.04,2162,0.00002905,,0.17,958.7,0.00027374,,0.75,1827,0.00000172,,0.04,2163,0.00010814,,0.33,956.2,0.00025466,,0.72,1827,0.00000145,,0.03,216,0.00006884,,0.26
1330,1330DANYAME,Kumasi metro,MTN,953.2,0.00027083,,0.75,954.7,0.00024027,,0.7,954.7,0.00019646,,0.64,1823,0.00008873,,0.31,1821,0.00010815,,0.34,1829,0.00010434,,0.33,2163,0.00018196,,0.42,2138,0.0000884,,0.29,2163,0.00031018,,0.56
1331,1331APRABO,KUMASI METRO,MTN,926.2,0.000305,,0.79,1800,0.00027715,,0.55,2122,0.00000347,,0.05,926.2,0.000319,,0.81,1829,0.00010168,,0.33,2122,9.9633E-07,,0.03,926.2,0.0000699,,0.38,1829,0.0000645,,0.26,2121,0.000643,,0.02
1333,1333KDSO_WAMASI,Kumasi metro,MTN,939.8,5.602E-08,,0,939.8,7.212E-08,,0.01,939.8,2.8017E-07,,0.03,1840,5.393E-07,,0.02,1840,1.5647E-07,,0.01,1840,1.3808E-07,,0.01,2139,7.73E-08,,0,2139,1.5143E-07,,0.01,2139,8.729E-08,,0
1918,1918ATASOMANSO,Kumasi metro,MTN,955.2,0.00033014,,0.82,952.2,0.00021932,,1.11,955.2,0.00058894,,1.1,1821,0.00018496,,0.44,1823,0.00006133,,0.48,1821,0.00052147,,0.75,2162,0.00010403,,0.32,2162,0.00006133,,0.24,2163,0.00010533,,0.32
1925,1925ANWOMASO,KUMASI METRO,mtn,952.2,0.00051757,,1.04,954.2,0.00058489,,1.1,947.2,0.0000822,,0.42,1853,0.00000205,,0.05,1853,0.0000019,,0.04,1853,0.000000274,,0.05,2122,0.00000283,,0.05,2138,9.3425E-07,,0.03,2123,0.0000017,,0.04
1929,1929ESERESO,Kumasi metro,MTN,956.2,0.00109,,1.5,953.2,0.00078434,,1.28,955.7,0.00113,,1.53,1824,0.00006042,,0.25,1823,0.00004497,,0.22,1823,0.00001407,,0.12,2138,0.00000225,,0.04,2136,0.00000257,,0.05,2138,0.00000188,,0.04
347,1954ANKAASE,KUMASI METRO,MTN,959.2,0.00345,,2.68,1823,0.00038988,,0.68,2136,0.00001758,,0.15,959.2,0.0001376,,0.53,1823,0.0000449,,0.28,2138,0.00001465,,0.12,926.2,0.00053785,,1.07,1823,0.0000449,,0.22,2139,0.00001911,,0.13
CS1752,3602SANFO_ADUM,KUMASI METRO,MTN,934.2,490.83,,,944.2,,,,952.2,,,,1842,29.26,,,,,,,,,,,,0,,,,,,,,,,
